,,,,,,,,,,"VCNL4200 data, baseline corrected and converted to 5 minute averages",,,,,,,
date time,RH (%),temp (C) ,LWC counter,rain (mm),visibility (km),vis std dev (km),,bext (1/km),,VCNL1,VCNL2,VCNL3,VCNL4,VCNL5,VCNL6,,
6/6/21 13:10,49.49,30.54,0,0,12.278,1.8388,,0.244339469,,-0.011272924,0.002179341,-0.014469688,2.91038E-11,0.037768669,43.78372504,,
6/6/21 13:15,47.14,30.9,0,0,11.309,0.58698,,0.265275444,,-0.011900773,-0.009716755,0.10187281,2.91038E-11,0.395612718,34.70172504,,
6/6/21 13:20,45.76,31.21,0,0,11.534,0.36192,,0.260100572,,0.01991272,0.00448461,0.11815991,2.91038E-11,1.184675578,36.58972504,,
6/6/21 13:25,40.95,31.47,0,0,11.946,0.65385,,0.251130085,,-0.014918541,-0.008533144,0.259251744,2.91038E-11,0.995858744,40.56572504,,
6/6/21 13:30,38.61,31.32,0,0,17.99,4.028,,0.166759311,,0.003147687,0.002151466,0.186464471,2.91038E-11,1.383697518,29.34572504,,
6/6/21 13:35,39.03,31.39,0,0,22.152,1.047,,0.135427952,,0.01692027,13.60092627,0.194840371,2.91038E-11,0.650431812,19.33835123,,
6/6/21 13:40,41.59,31.59,0,0,21.739,0.96281,,0.138000828,,0.013158786,-0.0043352,-0.03426574,2.91038E-11,0.093757365,19.98927105,,
6/6/21 13:45,40.17,31.52,0,0,23.482,0.91911,,0.127757431,,-0.023387242,-0.011499558,-0.181574506,2.91038E-11,0.424496555,16.83192472,,
6/6/21 13:50,39.85,31.33,0,0,21.442,2.4776,,0.139912322,,-0.011286254,0.003736861,-0.064685365,2.91038E-11,0.726754699,17.00992472,,
6/6/21 13:55,41.67,31.13,0,0,19.093,0.65023,,0.157125648,,-0.032090774,-0.002333488,-0.143271314,2.91038E-11,-0.858712769,16.94392472,,
6/6/21 14:00,42.79,31.39,0,0,18.636,0.74655,,0.160978751,,0.008119521,-0.009215608,-0.117841271,2.91038E-11,-0.381892015,23.05792472,,
6/6/21 14:05,41.93,31.58,0,0,20.047,1.2888,,0.149648326,,0.002976849,-0.004035738,-0.0316431,2.91038E-11,-0.89534006,23.05392472,,
6/6/21 14:10,44.4,31.32,0,0,18.046,0.85324,,0.166241826,,-0.002933066,0.004615032,0.071327612,2.91038E-11,-0.936605104,20.72992472,,
6/6/21 14:15,42.64,31.76,0,0,18.11,0.78894,,0.165654335,,0.000450549,-0.004003884,-0.048087636,2.91038E-11,0.309851305,25.75992472,,
6/6/21 14:20,43.2,32.01,0,0,19.372,0.85474,,0.154862688,,0.013332027,-0.002746154,0.048464281,2.91038E-11,0.161243148,31.14192472,,
6/6/21 14:25,41.54,31.45,0,0,18.182,0.76227,,0.16499835,,-0.013536555,-0.005734922,-0.145582836,2.91038E-11,-0.40503371,24.32992472,,
6/6/21 14:30,41.85,31.3,0,0,21.141,2.219,,0.141904356,,-0.011521917,0.007394202,-0.130817094,2.91038E-11,-0.018678175,20.06696593,,
6/6/21 14:35,43.72,30.9,0,0,19.427,2.3725,,0.154424255,,0.005398186,-0.006110283,-0.296360246,2.91038E-11,1.239721374,24.05072623,,
6/6/21 14:40,44.44,31.16,0,0,16.425,2.151,,0.182648402,,0.063529095,-0.00129852,0.077099639,2.91038E-11,-0.072266585,25.36072623,,
6/6/21 14:45,44.15,31.59,0,0,21.96,1.3113,,0.136612022,,-0.004916516,-0.00443427,0.149935508,2.91038E-11,0.510432865,19.35472623,,
6/6/21 14:50,43.33,31.69,0,0,21.479,1.1865,,0.139671307,,-0.00222885,0.002268846,0.020707182,2.91038E-11,0.219435507,19.01072623,,
6/6/21 14:55,44.31,30.94,0,0,19.029,0.87402,,0.157654107,,-0.033216311,-0.00394441,-0.291206465,2.91038E-11,-2.278749339,22.23472623,,
6/6/21 15:00,45.93,30.93,0,0,16.44,3.1744,,0.182481752,,-0.002445851,0.000377391,-0.18313816,2.91038E-11,-0.51795956,27.78872623,,
6/6/21 15:05,43.43,31.62,0,0,15.254,2.5475,,0.196669726,,0.018011883,-0.003137482,0.217895181,2.91038E-11,0.863484296,29.60272623,,
6/6/21 15:10,43.65,31.63,0,0,17.123,0.7662,,0.175202943,,0.011883815,0.020567525,0.266595377,2.91038E-11,0.741485503,22.80472623,,
6/6/21 15:15,44.15,31.89,0,0,17.097,0.64471,,0.175469381,,0.046152547,0.017924852,0.135475772,2.91038E-11,0.835460476,32.31272623,,
6/6/21 15:20,43.72,32.02,0,0,20.9,2.36,,0.14354067,,-0.030123739,0.002164567,0.16263449,2.91038E-11,1.046596753,34.64072623,,
6/6/21 15:25,43.39,32.13,0,0,19.458,1.085,,0.15417823,,0.036930705,0.01172305,0.365514776,2.91038E-11,0.63695025,27.75072623,,
6/6/21 15:30,43.72,31.7,0,0,17.615,0.70094,,0.170309395,,-0.040269192,-0.004777077,-0.146077515,2.91038E-11,-0.795696856,29.19872623,,
6/6/21 15:35,44.57,31.91,0,0,18.683,0.75518,,0.160573784,,0.063760798,0.124978714,0.169352452,2.91038E-11,1.04357712,30.87472623,,
6/6/21 15:40,44.7,31.59,0,0,19.259,1.7313,,0.155771328,,-0.048949314,-0.038373855,-0.137651278,2.91038E-11,-1.352632745,32.28472623,,
6/6/21 15:45,45.1,31.86,0,0,21.227,2.6819,,0.141329439,,0.007955611,-0.020956306,0.134424239,2.91038E-11,0.57416135,20.69879181,,
6/6/21 15:50,46.73,31.12,0,0,21.703,2.308,,0.138229738,,-0.024554821,-0.028047365,-0.137389741,2.91038E-11,-1.120245061,-5.491790595,,
6/6/21 15:55,43.85,31.61,0,0,19.071,0.85259,,0.157306906,,-0.003737115,0.005847483,0.061847574,2.91038E-11,0.985857626,-3.515982761,,
6/6/21 16:00,41.99,31.91,0,0,19.284,1.5095,,0.155569384,,0.006916127,-0.016500705,-0.009374138,2.91038E-11,0.427012559,-3.730370508,,
6/6/21 16:05,41.95,31.89,0,0,17.603,0.89401,,0.170425496,,0.007159501,-0.014405517,-0.017911057,2.91038E-11,0.322149798,-2.626825971,,
6/6/21 16:10,44.62,31.57,0,0,18.829,0.54553,,0.159328695,,-0.03130197,-0.012604252,0.024232025,2.91038E-11,-0.712852106,-3.390317254,,
6/6/21 16:15,45.52,31.19,0,0,18.175,0.69525,,0.165061898,,-0.002999684,-0.01318243,-0.249067843,2.91038E-11,-0.931490333,-3.845260476,,
6/6/21 16:20,45.21,31.16,0,0,18.488,2.2368,,0.162267417,,-0.024314596,0.017757712,-0.241919545,2.91038E-11,-1.194195501,-3.224814465,,
6/6/21 16:25,42.6,31.66,0,0,16.797,1.2363,,0.178603322,,0.012900391,-0.014217446,0.099246364,2.91038E-11,0.848805187,-2.12895846,,
6/6/21 16:30,41.69,31.96,0,0,17.403,0.4823,,0.172384072,,-0.013222362,-0.011001189,-0.052696136,2.91038E-11,0.131713733,-1.583777958,,
6/6/21 16:35,43.47,32.38,0,0,18.124,1.4946,,0.165526374,,0.008740942,-0.00851251,0.07351724,2.91038E-11,0.690067168,-0.794531092,,
6/6/21 16:40,42.56,31.82,0,0,18.157,0.50904,,0.165225533,,-0.018737715,-0.006586818,-0.217461435,2.91038E-11,-1.216969343,-2.312896155,,
6/6/21 16:45,43.86,31.58,0,0,19.017,0.81179,,0.157753589,,-5.81863E-05,-0.005096754,0.222514714,2.91038E-11,0.38835076,-1.045882347,,
6/6/21 16:50,42.96,31.35,0,0,16.682,1.2007,,0.179834552,,-0.022901311,-0.000848648,-0.391723,2.91038E-11,-1.432542268,-3.100771061,,
6/6/21 16:55,43.78,31.65,0,0,25.648,17.314,,0.116968185,,-0.008889184,0.008635734,0.119297669,2.91038E-11,0.787397803,-1.333538209,,
6/6/21 17:00,43.3,32.13,0,0,18.279,0.73812,,0.164122764,,0.018909528,-0.002095359,0.169590648,2.91038E-11,0.815353873,-0.443611143,,
6/6/21 17:05,42.66,32.27,0,0,17.432,1.2168,,0.172097292,,0.023173544,0.005601585,-0.096664894,2.91038E-11,0.178764182,-0.74173584,,
6/6/21 17:10,42.59,32.04,0,0,18.545,0.77216,,0.161768671,,0.007265276,0.006383526,-0.093129175,2.91038E-11,0.835671891,-0.622327455,,
6/6/21 17:15,44.11,31.92,0,0,18.002,0.56866,,0.16664815,,0.006120957,-0.002527609,-0.059466896,2.91038E-11,0.214363004,-0.784816246,,
6/6/21 17:20,42.83,31.97,0,0,18.098,0.59767,,0.165764173,,-0.022328033,-0.007370816,-0.185637109,2.91038E-11,0.605652789,-0.491011342,,
6/6/21 17:25,42.44,31.89,0,0,17.648,0.62193,,0.169990934,,-0.026302006,-0.005703397,-0.035138325,2.91038E-11,0.304175091,0.358074077,,
6/6/21 17:30,43.01,32.04,0,0,17.294,0.84019,,0.173470568,,0.005922717,0.004083858,-0.020988657,2.91038E-11,0.316034875,-0.096518995,,
6/6/21 17:35,42.11,32.27,0,0,17.344,0.52631,,0.17297048,,0.021463388,0.005495907,0.201368764,2.91038E-11,0.24067116,-0.059858253,,
6/6/21 17:40,40.5,32.5,0,0,17.648,0.53406,,0.169990934,,-0.003864718,-0.006580305,-0.009931165,2.91038E-11,-0.016289264,0.098037732,,
6/6/21 17:45,41.57,32.33,0,0,17.575,1.1933,,0.170697013,,-0.008435168,0.000608285,0.049968959,2.91038E-11,0.524435089,0.095618474,,
6/6/21 17:50,43.42,31.84,0,0,17.648,0.66473,,0.169990934,,-0.010835281,-0.00522932,-0.131655663,2.91038E-11,-0.017597139,-0.265159329,,
6/6/21 17:55,44.18,31.65,0,0,17.57,0.73786,,0.170745589,,-0.010198634,-0.004046348,-0.074284512,2.91038E-11,-0.365463459,-0.220966464,,
6/6/21 18:00,43.25,31.59,0,0,15.847,1.7207,,0.18931028,,-0.013591509,0.000298513,-0.049059946,2.91038E-11,0.503691421,0.13843931,,
6/6/21 18:05,44.61,31.5,0,0,17.302,0.4277,,0.173390359,,-0.012836727,-0.003198517,0.013905938,2.91038E-11,0.911243313,0.499282418,,
6/6/21 18:10,44.4,31.41,0,0,18.361,0.74119,,0.163389794,,-0.000269913,-0.002474951,0.013378385,2.91038E-11,0.680367645,0.017279023,,
6/6/21 18:15,43.72,31.36,0,0,18.9,0.66124,,0.158730159,,-0.012966879,0.01071993,-0.08152541,2.91038E-11,0.580683182,0.162299322,,
6/6/21 18:20,44.54,31.31,0,0,17.986,0.47784,,0.166796397,,-0.010033524,-0.004340123,-0.01716153,2.91038E-11,0.016910435,29.21876556,,
6/6/21 18:25,44.56,31.33,0,0,17.449,0.5485,,0.171929623,,0.011649501,-0.003358304,-0.031323719,2.91038E-11,0.720843029,0.082814405,,
6/6/21 18:30,44.34,31.3,0,0,18.037,0.44325,,0.166324777,,-0.005254838,0.000496532,-0.092822318,2.91038E-11,-0.241345224,-0.508450513,,
6/6/21 18:35,44.73,31.2,0,0,17.646,0.45113,,0.170010201,,-0.009210344,0.002704083,-0.038097537,2.91038E-11,-0.548282665,0.256269447,,
6/6/21 18:40,45.85,31.23,0,0,18.379,0.70107,,0.163229773,,0.002904499,-0.003322632,0.001895291,2.91038E-11,0.246404007,-0.310523928,,
6/6/21 18:45,44.85,31.09,0,0,17.464,0.45812,,0.171781951,,0.003885032,-0.002570989,0.008855509,2.91038E-11,0.369491887,-0.444438654,,
6/6/21 18:50,45.79,31.05,0,0,18.543,0.54424,,0.161786119,,-0.00486271,-0.001989382,-0.038643098,2.91038E-11,-0.47975617,-0.288464552,,
6/6/21 18:55,46.92,31.05,0,0,18.123,0.48262,,0.165535507,,0.000839603,-0.001539346,-0.061935411,2.91038E-11,0.155234781,-0.383274875,,
6/6/21 19:00,47.55,31.05,0,0,18.08,0.4568,,0.165929204,,0.021112728,-0.001191117,-0.01928713,2.91038E-11,-0.297932132,-0.119187337,,
6/6/21 19:05,49.02,31.05,0,0,18.216,0.52808,,0.164690382,,-0.008918708,0.013518337,0.034930443,2.91038E-11,-0.265333055,-0.212055916,,
6/6/21 19:10,48.45,30.93,0,0,18.493,0.39845,,0.162223544,,-0.005868441,-0.003979769,-0.083835385,2.91038E-11,-0.629543121,-0.816802031,,
6/6/21 19:15,49.16,30.76,0,0,18.239,0.33294,,0.164482702,,-0.009183573,-0.003079469,0.020063221,2.91038E-11,-0.732814323,-0.56210856,,
6/6/21 19:20,50.43,30.55,0,0,17.879,0.44362,,0.167794619,,-6.65738E-05,-0.002382835,-0.091678639,2.91038E-11,-0.292772038,-0.703496935,,
6/6/21 19:25,50.51,30.31,0,0,17.893,0.3013,,0.167663332,,-0.002448328,-0.001843792,-0.162969009,2.91038E-11,19.71414891,-0.900256577,,
6/6/21 19:30,53.29,30.21,0,0,18.5,0.38666,,0.162162162,,2.35833908,-0.001426691,0.124695883,2.91038E-11,-0.986285838,-0.638475172,,
6/6/21 19:35,55.29,30.02,0,0,17.868,0.37282,,0.167897918,,0.008790593,-0.001103946,-0.059368373,2.91038E-11,-1.053717346,-0.842253028,,
6/6/21 19:40,59.93,29.63,0,0,17.544,0.46795,,0.170998632,,0.001847743,-0.000854213,-0.090940506,2.91038E-11,-0.956254546,-0.814612252,,
6/6/21 19:45,62.23,29.12,0,0,17.444,0.35896,,0.171978904,,-0.005799752,0.067929027,0.009406558,2.91038E-11,-1.167969287,-1.096306301,,
6/6/21 19:50,62.84,28.61,0,0,17.761,0.23608,,0.168909408,,-0.007582861,-0.016027814,-0.109576598,2.91038E-11,-1.387377721,-0.886147201,,
6/6/21 19:55,62.24,28.2,0,0,17.352,0.43852,,0.172890733,,-0.002437973,-0.003377017,-0.103217879,2.91038E-11,-1.637240972,-1.361308102,,
6/6/21 20:00,64.03,27.77,0,0,17.147,0.57218,,0.174957719,,0.013128293,-0.011638071,-0.204828581,2.91038E-11,-1.496941438,-1.054018302,,
6/6/21 20:05,66.09,27.31,0,0,17.295,0.4644,,0.173460538,,-0.002870827,-0.009005318,-0.110855058,2.91038E-11,-2.234231287,-1.631924206,,
6/6/21 20:10,64.37,26.93,0,0,18.124,0.50231,,0.165526374,,-0.007636391,-0.006968143,-0.209279822,2.91038E-11,-2.816058334,-2.671942592,,
6/6/21 20:15,66.12,26.59,0,0,18.372,0.73735,,0.163291966,,-0.000764644,-0.005391816,-0.212767461,2.91038E-11,-3.463103312,-3.252648292,,
6/6/21 20:20,69.89,25.94,0,0,16.948,0.37126,,0.177012037,,-0.005735917,-0.004172085,-0.167237645,2.91038E-11,-2.968619554,-2.532504222,,
6/6/21 20:25,71.8,25.38,0,0,16.597,0.5002,,0.180755558,,-0.004438343,-0.00322828,-0.154995215,2.91038E-11,-2.174231292,-0.972713115,,
6/6/21 20:30,73.2,24.91,0,0,16.08,0.36512,,0.186567164,,-0.003434305,-0.002497981,-0.112378465,2.91038E-11,-1.519529484,-0.130926899,,
6/6/21 20:35,73.7,24.59,0,0,16.058,0.3862,,0.186822767,,-0.0026574,-0.00193289,0.124797617,2.91038E-11,-0.915004822,0.402033897,,
6/6/21 20:40,74.6,24.3,0,0,15.002,1.1308,,0.199973337,,0.015953878,-0.001495634,0.491270046,2.91038E-11,-0.701566953,0.567914128,,
6/6/21 20:45,76.9,23.85,0,0,12.488,1.608,,0.240230621,,0.087746521,0.020652831,1.041768965,2.91038E-11,-0.726558964,0.514430821,,
6/6/21 20:50,78.2,23.64,0,0,12.756,1.8647,,0.235183443,,0.459870124,0.31631442,1.544979581,2.91038E-11,-0.678748991,0.742088407,,
6/6/21 20:55,78.4,23.48,0,0,18.622,1.8408,,0.161099774,,1.059479415,1.09005611,2.064381962,2.91038E-11,-1.006925505,9.359782167,,
6/6/21 21:00,79.2,23.29,0,0,16.507,0.76338,,0.18174108,,1.25721832,1.953106252,20.78069048,2.91038E-11,-1.357468155,0.103636708,,
6/6/21 21:05,80,23.05,0,0,15.69,1.7695,,0.191204589,,1.380976684,2.301866948,4.012690484,2.91038E-11,-1.568326427,-0.244757419,,
6/6/21 21:10,79.3,22.95,0,0,17.076,1.56,,0.175685172,,1.12240092,2.587866948,3.392690484,2.91038E-11,-1.113896644,-0.255023276,,
6/6/21 21:15,80,22.83,0,0,15.093,0.53272,,0.198767641,,0.876009869,2.833866948,37.60069048,2.91038E-11,-1.362640951,-0.334299652,,
6/6/21 21:20,83.3,22.34,0,0,11.234,0.94634,,0.267046466,,0.645997317,3.001866948,39.77869048,2.91038E-11,-1.082861262,-0.562846332,,
6/6/21 21:25,84.4,21.99,0,0,13.051,0.74377,,0.229867443,,0.404768877,3.001866948,63.91469048,2.91038E-11,-1.028777682,-0.298061208,,
6/6/21 21:30,85.3,21.79,0,0,13.655,1.2282,,0.219699744,,0.699855089,3.197866948,62.09669048,2.91038E-11,-1.068263389,-0.596672241,,
6/6/21 21:35,84.6,21.64,0,0,15.907,1.9666,,0.188596216,,-0.36499339,3.077866948,63.37269048,2.91038E-11,-0.817129163,-0.801144199,,
6/6/21 21:40,82.6,21.74,0,0,8.867,2.5951,,0.338333145,,-0.549768287,2.871866948,58.42069048,2.91038E-11,-0.668699509,-0.696519255,,
6/6/21 21:45,83.8,21.62,0,0,6.5693,0.33681,,0.45666966,,-0.394441501,2.347866948,61.05669048,2.91038E-11,-0.620058314,-0.849858383,,
6/6/21 21:50,84.6,21.46,0,0,6.9722,2.2328,,0.430280256,,-0.332943264,2.176250939,62.99869048,2.91038E-11,-0.623136497,-0.751154148,,
6/6/21 21:55,83,21.61,0,0,9.5565,0.61326,,0.313922461,,-0.246726762,2.1471736,59.96869048,2.91038E-11,-0.713247868,-0.710707027,,
6/6/21 22:00,83.6,21.56,0,0,8.7612,1.0349,,0.342418847,,-0.291539731,2.1491736,64.25469048,2.91038E-11,-0.453223915,-0.796400857,,
6/6/21 22:05,84.9,21.24,0,0,6.5878,0.88139,,0.455387231,,-0.261201415,1.716628603,72.88069048,2.91038E-11,-0.661805208,-0.817044689,,
6/6/21 22:10,86.1,20.93,0,0,5.9162,0.49376,,0.507082249,,-0.181526247,1.592711539,69.80469048,2.91038E-11,-0.682973167,-0.82602027,,
6/6/21 22:15,87.4,20.61,0,0,6.1407,0.54337,,0.488543651,,-0.202593735,1.377285235,68.32269048,2.91038E-11,-0.732660305,-0.72650025,,
6/6/21 22:20,87.6,20.58,0,0,6.4465,0.50259,,0.465368805,,-0.124538992,0.95625236,64.77269048,2.91038E-11,-0.69230033,-0.652653144,,
6/6/21 22:25,87.1,20.51,0,0,6.55,0.51948,,0.458015267,,-0.134765385,0.75313708,64.69869048,2.91038E-11,-0.572153366,-0.736067715,,
6/6/21 22:30,86.5,20.4,0,0,6.9438,0.83905,,0.432040093,,-0.087488431,0.487945896,66.36469048,2.91038E-11,-0.572299788,-0.522365799,,
6/6/21 22:35,86.5,20.38,0,0,6.4658,0.72038,,0.463979709,,-0.018778685,0.3845314,63.22069048,2.91038E-11,-0.559051964,-0.570298512,,
6/6/21 22:40,86.8,20.29,0,0,5.9064,0.25568,,0.507923608,,-0.024919598,0.302968268,64.53669048,2.91038E-11,-0.451035119,-0.582838821,,
6/6/21 22:45,86.6,20.22,0,0,6.8766,1.3888,,0.436262106,,-0.059608385,0.31545106,64.03669048,2.91038E-11,-0.529662623,-0.673051159,,
6/6/21 22:50,83.9,20.33,0,0,12.934,1.419,,0.231946807,,0.040450072,0.254626752,62.34069048,2.91038E-11,-0.554663492,-0.637587375,,
6/6/21 22:55,82.5,20.54,0,0,9.2993,2.7451,,0.322604927,,0.067528433,0.20772032,59.52469048,2.91038E-11,-0.405635528,-0.45228415,,
6/6/21 23:00,84.1,20.26,0,0,6.2502,0.79456,,0.47998464,,0.133353655,0.13639214,64.13869048,2.91038E-11,-0.459658336,-0.397482313,,
6/6/21 23:05,85.4,20.02,0,0,5.735,0.40091,,0.523103749,,0.022821266,-0.022168392,65.40669048,2.91038E-11,-0.463292654,-0.551919123,,
6/6/21 23:10,86.2,19.86,0,0,10.742,1.9663,,0.279277602,,0.048381684,0.083425728,65.11469048,2.91038E-11,-0.460968187,-0.494370393,,
6/6/21 23:15,87.1,19.77,0,0,5.7715,0.38911,,0.519795547,,-0.134188334,0.053248654,67.61069048,2.91038E-11,-0.498402448,-0.475117259,,
6/6/21 23:20,88,19.56,0,0,5.6452,0.2517,,0.531424927,,-0.138855123,-0.044479725,70.00269048,2.91038E-11,-0.465900891,-0.476715936,,
6/6/21 23:25,87.9,19.61,0,0,5.6896,0.16687,,0.52727784,,-0.172153944,-0.036716516,68.98269048,2.91038E-11,-0.511736437,-0.501147335,,
6/6/21 23:30,87.8,19.58,0,0,5.8141,0.28754,,0.515986997,,-0.130606951,-0.038067136,69.81069048,2.91038E-11,-0.494731383,-0.397837409,,
6/6/21 23:35,87.8,19.59,0,0,6.0805,0.6103,,0.493380479,,-0.080297411,0.033540479,68.54069048,2.91038E-11,-0.416907503,-0.347712544,,
6/6/21 23:40,87.1,19.57,0,0,5.1618,0.36966,,0.581192607,,0.008168047,0.01667843,70.22069048,2.91038E-11,-0.315693453,-0.280399058,,
6/6/21 23:45,89.2,19.42,0,0,5.1344,0.50037,,0.584294173,,0.046052189,0.017789378,71.61869048,2.91038E-11,-0.520331726,-0.409210909,,
6/6/21 23:50,90.7,19.42,0,0,5.3667,1.1109,,0.559002739,,-0.430916394,-0.227619184,75.85069048,2.91038E-11,-0.67879931,-0.353525379,,
6/6/21 23:55,89.9,19.32,0,0,4.8617,0.53834,,0.617068104,,-0.373864362,-0.326183234,78.46669048,2.91038E-11,-0.45036644,-0.468840785,,
6/7/21 0:00,90.5,19.24,0,0,4.8837,0.66533,,0.614288347,,-0.291129065,-0.055245346,78.19269048,2.91038E-11,-0.455835612,-0.302965042,,
6/7/21 0:05,91.7,19.33,0,0,3.8866,0.32526,,0.77188288,,-0.21113114,-0.020563015,75.32669048,2.91038E-11,-0.590373094,1.96874405,,
6/7/21 0:10,91,19.48,0,0,5.1344,0.83173,,0.584294173,,-0.108296041,-0.141255243,70.60269048,2.91038E-11,-0.393995941,2.788211702,,
6/7/21 0:15,91.1,19.53,0,0,5.1957,0.55467,,0.577400543,,-0.082748007,0.037297056,70.46669048,2.91038E-11,-0.489200554,8.444413153,,
6/7/21 0:20,91.2,19.52,0,0,5.0202,0.77424,,0.597585754,,0.027650647,-0.000765132,74.11469048,2.91038E-11,-0.472695324,0.738968244,,
6/7/21 0:25,91.6,19.53,0,0,9.0102,2.2426,,0.332955983,,0.059349765,-0.066155404,73.30069048,2.91038E-11,-0.455132009,2.121615271,,
6/7/21 0:30,90.7,19.67,0,0,7.483,2.0928,,0.400908726,,0.004257987,0.157845478,69.69669048,2.91038E-11,-0.366844824,-0.092650831,,
6/7/21 0:35,90.5,19.7,0,0,5.0713,0.56925,,0.591564293,,0.061937513,-0.135080176,72.06269048,2.91038E-11,-0.243171463,-0.279932018,,
6/7/21 0:40,90.6,19.64,0,0,4.1506,0.53161,,0.722787067,,0.021275337,0.091483411,76.28069048,2.91038E-11,-0.309124687,-0.264506485,,
6/7/21 0:45,89.3,19.89,0,0,6.702,1.1644,,0.447627574,,0.055624763,0.12290132,69.55069048,2.91038E-11,-0.287443715,-1.249111635,,
6/7/21 0:50,87.5,20.23,0,0,6.4793,0.48237,,0.46301298,,0.194788242,0.094846556,62.99869048,2.91038E-11,-0.189657137,0.310109528,,
6/7/21 0:55,88.3,20.16,0,0,5.1062,0.60738,,0.587521053,,0.079020397,0.036005428,69.80069048,2.91038E-11,-0.193274295,2.611730912,,
6/7/21 1:00,89.6,19.92,0,0,5.5056,0.97062,,0.544899738,,0.076592546,0.085799009,71.30669048,2.91038E-11,-0.217669397,-0.611137504,,
6/7/21 1:05,90.2,19.87,0,0,7.8074,2.0873,,0.384250839,,0.005713782,-0.071697874,69.84669048,2.91038E-11,-0.277821725,-1.087163426,,
6/7/21 1:10,90.5,19.83,0,0,8.6077,1.4382,,0.348525158,,0.054387807,0.073150863,70.90269048,2.91038E-11,-0.08160679,1.017265399,,
6/7/21 1:15,91,19.76,0,0,7.9613,0.62545,,0.376822881,,-0.019199444,-0.057561808,71.19269048,2.91038E-11,-0.10413481,-0.40918537,,
6/7/21 1:20,91.6,19.65,0,0,10.14,0.99613,,0.295857988,,-0.143039759,-0.105065063,74.58469048,2.91038E-11,-0.293000442,-0.779507842,,
6/7/21 1:25,90.9,19.63,0,0,10.461,1.2369,,0.286779467,,-0.07362239,0.028554102,70.73269048,2.91038E-11,-0.224034699,-0.341363049,,
6/7/21 1:30,91.2,19.5,0,0,12.08,1.7504,,0.248344371,,0.010741249,-0.068488307,73.44269048,2.91038E-11,-0.092845475,-0.43156875,,
6/7/21 1:35,91.3,19.42,0,0,11.817,1.217,,0.253871541,,-0.115704535,0.184093976,71.86469048,2.91038E-11,-0.24780203,0.138500588,,
6/7/21 1:40,92,19.28,0,0,8.9706,1.0905,,0.334425791,,-0.091974254,-0.096541606,77.47869048,2.91038E-11,-0.2114997,-1.060422091,,
6/7/21 1:45,91.7,19.19,0,0,6.6043,0.67546,,0.454249504,,-0.196463983,-0.231081352,89.00669048,2.91038E-11,-0.176710976,-0.228028915,,
6/7/21 1:50,92.7,19.05,0,0,8.9044,1.1694,,0.336912088,,-0.151946472,-0.121287218,83.00469048,2.91038E-11,-0.259178392,-1.536115284,,
6/7/21 1:55,92.4,18.95,0,0,6.604,0.86531,,0.454270139,,-0.177038047,-0.21074789,90.90669048,2.91038E-11,-0.389946824,-0.748162446,,
6/7/21 2:00,93.1,18.86,0,0,7.4102,1.0855,,0.404847373,,-0.257893503,-0.23005118,87.02069048,2.91038E-11,-0.595726192,-1.188609349,,
6/7/21 2:05,92.8,18.7,0,0,5.9397,0.47891,,0.505076014,,-0.12883757,-0.129654597,91.65269048,2.91038E-11,-0.392626743,-0.802166619,,
6/7/21 2:10,93.8,18.62,0,0,5.8014,0.40657,,0.517116558,,-0.220593283,-0.314134712,97.46469048,2.91038E-11,-0.470106736,2.675921053,,
6/7/21 2:15,94.9,18.52,0,0,7.3579,1.5342,,0.40772503,,-0.289821887,-0.397018975,99.29869048,2.91038E-11,-0.565164662,0.913069757,,
6/7/21 2:20,94.8,18.6,0,0,13.405,1.2748,,0.223797091,,-0.257555071,-0.47273229,91.69669048,2.91038E-11,-0.744957771,-0.514984361,,
6/7/21 2:25,93.5,18.51,0,0,12.288,1.3606,,0.244140625,,-0.091633832,-0.193597441,86.55069048,2.91038E-11,-0.259939704,5.405660781,,
6/7/21 2:30,93.8,18.44,0,0,13.991,0.40045,,0.214423558,,-0.003700491,0.085511293,83.05869048,2.91038E-11,-0.082039426,41.17592495,,
6/7/21 2:35,93.1,18.46,0,0,12.293,0.81992,,0.244041324,,-0.075694181,-0.119434041,87.09069048,2.91038E-11,-0.200042652,0.167052352,,
6/7/21 2:40,92.3,18.3,0,0,12.415,0.50702,,0.241643174,,0.020384735,0.177698072,83.25269048,2.91038E-11,-0.084028688,-0.781022152,,
6/7/21 2:45,92.5,18.1,0,0,9.8258,0.72897,,0.305318651,,0.083530443,0.009100623,82.63869048,2.91038E-11,-0.1398448,6.243424318,,
6/7/21 2:50,94.6,17.92,0,0,11.471,1.5939,,0.261529073,,-0.120483365,-0.049707668,50.22669048,2.91038E-11,-0.551410246,-1.576241021,,
6/7/21 2:55,95.1,17.88,0,0,12.082,0.39048,,0.248303261,,-0.098655129,-0.170552568,48.94469048,2.91038E-11,-0.430025877,-1.052800003,,
6/7/21 3:00,95,17.82,0,0,8.7845,0.9362,,0.341510615,,-0.105549792,-0.242448498,50.16269048,2.91038E-11,-0.395817566,0.586443203,,
6/7/21 3:05,95.6,17.71,0,0,11.044,1.3153,,0.27164071,,-0.057610579,0.021936802,48.50469048,2.91038E-11,-0.265522783,-0.748737216,,
6/7/21 3:10,95.8,17.88,0,0,12.591,0.7337,,0.238265428,,-0.08435904,-0.345846134,44.26669048,2.91038E-11,-0.69924919,0.633987047,,
